6.0E-6,8.0E-7,8.0E-7,6.0E-7,6.0E-7,4.0E-7,6.0E-7,5.0E-7,5.0E-7,3.0E-7,5.0E-7,4.0E-7,6.0E-7,7.0E-7,5.0E-7,7.0E-7,4.0E-7,3.0E-7,4.0E-7,6.0E-7,5.0E-7,2.5E-6,6.0E-7,6.0E-7,6.0E-7,4.0E-7,6.0E-7,5.0E-7,7.0E-7,4.0E-7,5.0E-7,6.0E-7,4.0E-7,5.0E-7,5.0E-7,5.0E-7,5.0E-7,5.0E-7,6.0E-7,5.0E-7,6.0E-7,8.0E-7,1.65E-5,8.0E-7,5.0E-7,6.0E-7,6.0E-7,5.0E-7,3.0E-7,4.0E-7,6.0E-7,4.0E-7,4.0E-7,2.0E-6,5.8E-6,9.0E-7,6.0E-7,7.0E-7,6.0E-7,3.0E-7,6.0E-7,6.0E-7,5.0E-7,5.0E-7,9.0E-7,2.3E-6,5.0E-7,4.0E-7,6.0E-7,5.0E-7,6.0E-7,6.0E-7,6.0E-7,6.0E-7,5.0E-7,7.0E-7,7.0E-7,8.0E-7,7.0E-7,5.0E-7,5.0E-7,6.0E-7,5.0E-7,4.0E-7,7.0E-7,5.0E-7,5.0E-7,1.21E-5,1.4E-6,6.0E-7,7.0E-7,5.0E-7,5.0E-7,6.0E-7,6.0E-7,5.0E-7,5.0E-7,6.0E-7,4.0E-7,6.0E-7,
5.5E-6,8.0E-7,7.0E-7,4.0E-7,5.0E-7,4.0E-7,5.0E-7,4.0E-7,4.0E-7,3.0E-7,5.0E-7,4.0E-7,5.0E-7,6.0E-7,4.0E-7,6.0E-7,4.0E-7,0.002064,4.7E-6,8.0E-7,1.3E-6,4.0E-7,5.0E-7,5.0E-7,4.0E-7,4.0E-7,6.0E-7,6.0E-7,7.0E-7,5.0E-7,5.0E-7,8.0E-7,5.0E-7,5.0E-7,6.0E-7,5.0E-7,5.0E-7,6.0E-7,6.0E-7,6.0E-7,6.0E-7,6.0E-7,5.0E-7,5.0E-7,5.0E-7,6.0E-7,5.0E-7,5.0E-7,4.0E-7,4.0E-7,5.0E-7,5.0E-7,4.0E-7,7.0E-7,6.0E-7,5.0E-7,5.0E-7,6.0E-7,6.0E-7,2.0E-7,5.0E-7,6.0E-7,4.0E-7,5.0E-7,6.0E-7,5.0E-7,4.0E-7,3.0E-7,4.0E-7,5.0E-7,5.0E-7,6.0E-7,6.0E-7,5.0E-7,4.0E-7,5.0E-7,6.0E-7,6.0E-7,6.0E-7,6.0E-7,5.0E-7,5.0E-7,5.0E-7,4.0E-7,6.0E-7,3.0E-7,5.0E-7,4.0E-7,6.0E-7,4.0E-7,5.0E-7,4.0E-7,4.0E-7,5.0E-7,5.0E-7,4.0E-7,5.0E-7,5.0E-7,4.0E-7,5.0E-7,
2.18E-5,4.0E-7,4.0E-7,3.0E-7,3.0E-7,3.0E-7,4.0E-7,4.0E-7,2.0E-7,3.0E-7,3.0E-7,3.0E-7,2.0E-7,3.0E-7,3.0E-7,4.0E-7,2.0E-7,3.0E-7,3.0E-7,2.0E-7,3.0E-7,2.0E-7,3.0E-7,3.0E-7,3.0E-7,2.0E-7,2.0E-7,2.0E-7,3.0E-7,3.0E-7,3.0E-7,3.0E-7,3.0E-7,3.0E-7,2.0E-7,2.0E-7,3.0E-7,2.0E-7,3.0E-7,3.0E-7,3.0E-7,3.0E-7,3.0E-7,2.0E-7,2.0E-7,3.0E-7,3.0E-7,3.0E-7,2.0E-7,3.0E-7,3.0E-7,2.0E-7,3.0E-7,3.0E-7,3.0E-7,2.0E-7,2.0E-7,3.0E-7,3.0E-7,2.0E-7,2.0E-7,3.0E-7,2.0E-7,2.0E-7,2.0E-7,3.0E-7,3.0E-7,3.0E-7,2.0E-7,3.0E-7,3.0E-7,3.0E-7,3.0E-7,3.0E-7,3.0E-7,4.0E-7,3.0E-7,3.0E-7,3.0E-7,3.0E-7,3.0E-7,3.0E-7,2.0E-7,2.0E-7,3.0E-7,2.0E-7,3.0E-7,3.0E-7,3.0E-7,3.0E-7,2.0E-7,3.0E-7,2.0E-7,3.0E-7,3.0E-7,2.0E-7,4.0E-7,3.0E-7,3.0E-7,3.0E-7,
8.0E-7,6.0E-7,7.0E-7,5.0E-7,6.0E-7,5.0E-7,7.0E-7,5.0E-7,5.0E-7,3.0E-7,5.0E-7,4.0E-7,6.0E-7,6.0E-7,5.0E-7,6.0E-7,4.0E-7,4.0E-7,5.0E-7,6.0E-7,6.0E-7,5.0E-7,5.0E-7,5.0E-7,6.0E-7,4.0E-7,5.0E-7,9.1E-6,7.0E-7,5.0E-7,6.0E-7,6.0E-7,3.0E-7,5.0E-7,5.0E-7,5.0E-7,5.0E-7,5.0E-7,5.0E-7,6.0E-7,6.0E-7,5.0E-7,4.0E-7,5.0E-7,4.0E-7,4.0E-7,5.0E-7,4.0E-7,4.0E-7,4.0E-7,5.0E-7,4.0E-7,5.0E-7,6.0E-7,5.0E-7,5.0E-7,4.0E-7,6.0E-7,6.0E-7,3.0E-7,5.0E-7,6.0E-7,4.0E-7,5.0E-7,6.0E-7,4.0E-7,4.0E-7,3.0E-7,5.0E-7,5.0E-7,6.0E-7,4.0E-7,5.0E-7,5.0E-7,4.0E-7,6.0E-7,6.0E-7,7.0E-7,6.0E-7,5.0E-7,5.0E-7,5.0E-7,5.0E-7,5.0E-7,6.0E-7,4.0E-7,5.0E-7,5.0E-7,6.0E-7,5.0E-7,5.0E-7,4.0E-7,4.0E-7,6.0E-7,5.0E-7,4.0E-7,6.0E-7,5.0E-7,5.0E-7,5.0E-7,
473,491,962,122,625,952,323,738,622,850,330,381,845,451,964,82,70,740,339,10,684,582,156,631,489,288,438,561,582,109,606,990,583,689,696,172,709,104,992,758,438,651,318,154,671,736,743,411,609,212,296,152,929,136,902,968,842,710,217,96,133,182,311,258,744,425,284,83,109,161,655,418,577,299,752,832,957,130,78,304,89,585,205,557,212,253,852,906,80,717,749,450,219,935,29,933,616,312,731,27,524,207,318,152,636,142,270,372,251,566,973,262,610,463,247,596,968,801,251,50,81,937,950,212,851,795,965,202,483,593,72,887,374,117,991,925,204,217,868,938,750,416,959,967,520,992,224,330,250,327,775,514,512,191,248,674,354,808,355,413,382,288,895,604,696,721,494,390,347,431,756,37,562,132,169,193,391,770,374,731,29,277,852,696,481,555,440,720,123,376,210,938,675,618,949,670,902,869,177,134,
